"DATE","PX_LAST"
"2007-04-30",101.17569732666016
"2007-05-01",101.09130096435547
"2007-05-02",100.89080047607422
"2007-05-03",101.13349914550781
"2007-05-04",101.13600158691406
"2007-05-07",101.26730346679688
"2007-05-08",101.30000305175781
"2007-05-09",101.46379852294922
"2007-05-10",101.40339660644531
"2007-05-11",101.5426025390625
"2007-05-14",101.57140350341797
"2007-05-15",101.56199645996094
"2007-05-16",101.660400390625
"2007-05-17",101.59850311279297
"2007-05-18",101.68240356445312
"2007-05-21",101.93489837646484
"2007-05-22",102.13059997558594
"2007-05-23",102.13089752197266
"2007-05-24",101.94239807128906
"2007-05-25",102.03790283203125
"2007-05-29",102.08910369873047
"2007-05-30",102.05750274658203
"2007-05-31",102.1884994506836
"2007-06-01",102.35800170898438
"2007-06-04",102.42359924316406
"2007-06-05",102.39679718017578
"2007-06-06",102.23719787597656
"2007-06-07",101.98179626464844
"2007-06-08",102.02989959716797
"2007-06-11",102.20549774169922
"2007-06-12",101.79319763183594
"2007-06-13",101.98809814453125
"2007-06-14",101.95330047607422
"2007-06-15",102.21910095214844
"2007-06-18",102.24440002441406
"2007-06-19",101.9260025024414
"2007-06-20",101.45210266113281
"2007-06-21",101.21330261230469
"2007-06-22",100.8552017211914
"2007-06-25",100.29850006103516
"2007-06-26",100.3727035522461
"2007-06-27",100.19239807128906
"2007-06-28",100.37799835205078
"2007-06-29",99.60569763183594
"2007-07-02",99.60449981689453
"2007-07-03",99.78350067138672
"2007-07-05",99.5791015625
"2007-07-06",99.34020233154297
"2007-07-09",99.62079620361328
"2007-07-10",98.63999938964844
"2007-07-11",98.03820037841797
"2007-07-12",99.0531997680664
"2007-07-13",99.21810150146484
"2007-07-16",99.27880096435547
"2007-07-17",98.58100128173828
"2007-07-18",97.989501953125
"2007-07-19",97.88249969482422
"2007-07-20",96.89299774169922
"2007-07-23",96.12529754638672
"2007-07-24",95.97509765625
"2007-07-25",95.75299835205078
"2007-07-26",94.34539794921875
"2007-07-27",93.90339660644531
"2007-07-30",94.54509735107422
"2007-07-31",94.9094009399414
"2007-08-01",94.64019775390625
"2007-08-02",95.66020202636719
"2007-08-03",95.53739929199219
"2007-08-06",96.29910278320312
"2007-08-07",97.19039916992188
"2007-08-08",98.20339965820312
"2007-08-09",97.62799835205078
"2007-08-10",97.50389862060547
"2007-08-13",97.55000305175781
"2007-08-14",97.28099822998047
"2007-08-15",96.87640380859375
"2007-08-16",96.66480255126953
"2007-08-17",98.11180114746094
"2007-08-20",98.36280059814453
"2007-08-21",98.32369995117188
"2007-08-22",98.90519714355469
"2007-08-23",99.18419647216797
"2007-08-24",99.28250122070312
"2007-08-27",99.27369689941406
"2007-08-28",98.18119812011719
"2007-08-29",98.3478012084961
"2007-08-30",98.12909698486328
"2007-08-31",98.595703125
"2007-09-04",98.84259796142578
"2007-09-05",98.60330200195312
"2007-09-06",98.73780059814453
"2007-09-07",98.43379974365234
"2007-09-10",98.25260162353516
"2007-09-11",98.47419738769531
"2007-09-12",98.6968002319336
"2007-09-13",99.10880279541016
"2007-09-14",99.57530212402344
"2007-09-17",99.68309783935547
"2007-09-18",100.74079895019531
"2007-09-19",101.1094970703125
"2007-09-20",101.22489929199219
"2007-09-21",101.67350006103516
"2007-09-24",101.939697265625
"2007-09-25",101.75900268554688
"2007-09-26",101.98739624023438
"2007-09-27",101.57620239257812
"2007-09-28",101.26029968261719
"2007-10-01",101.6240005493164
"2007-10-02",101.94339752197266
"2007-10-03",102.05870056152344
"2007-10-04",101.95680236816406
"2007-10-05",102.43009948730469
"2007-10-09",103.03690338134766
"2007-10-10",103.15699768066406
"2007-10-11",103.28890228271484
"2007-10-12",103.45709991455078
"2007-10-15",103.28209686279297
"2007-10-16",102.88159942626953
"2007-10-17",102.57499694824219
"2007-10-18",102.15899658203125
"2007-10-19",100.7302017211914
"2007-10-22",101.35299682617188
"2007-10-23",101.6405029296875
"2007-10-24",101.47550201416016
"2007-10-25",101.34020233154297
"2007-10-26",101.4219970703125
"2007-10-29",101.58529663085938
"2007-10-30",101.21589660644531
"2007-10-31",101.44760131835938
"2007-11-01",100.29509735107422
"2007-11-02",99.9988021850586
"2007-11-05",99.91529846191406
"2007-11-06",100.3311996459961
"2007-11-07",99.37200164794922
"2007-11-08",99.30840301513672
"2007-11-09",98.7947998046875
"2007-11-13",99.26719665527344
"2007-11-14",99.15630340576172
"2007-11-15",98.64869689941406
"2007-11-16",98.30999755859375
"2007-11-19",97.72109985351562
"2007-11-20",97.75399780273438
"2007-11-21",97.34369659423828
"2007-11-23",98.13520050048828
"2007-11-26",97.56320190429688
"2007-11-27",98.0614013671875
"2007-11-28",99.09539794921875
"2007-11-29",99.26290130615234
"2007-11-30",99.36489868164062
"2007-12-03",99.13289642333984
"2007-12-04",99.09290313720703
"2007-12-05",99.60549926757812
"2007-12-06",100.29409790039062
"2007-12-07",100.24099731445312
"2007-12-10",100.81590270996094
"2007-12-11",99.47109985351562
"2007-12-12",99.99109649658203
"2007-12-13",100.23249816894531
"2007-12-14",100.03600311279297
"2007-12-17",99.83580017089844
"2007-12-18",99.93879699707031
"2007-12-19",99.8988037109375
"2007-12-20",99.83110046386719
"2007-12-21",99.9280014038086
"2007-12-24",100.1594009399414
"2007-12-26",100.13079833984375
"2007-12-27",100.04100036621094
"2007-12-28",100.09320068359375
"2007-12-31",100.12079620361328
"2008-01-02",99.69170379638672
"2008-01-03",99.23930358886719
"2008-01-04",98.49700164794922
"2008-01-07",98.21279907226562
"2008-01-08",97.76730346679688
